ppg
-0.0625482021484134
-0.043742340744940954
-0.025131480647523158
-0.006847963731669756
0.01100297624251808
0.02835341663488557
0.045179296657380005
0.06150267460251904
0.07738947061492243
0.0929429159591563
0.10829335001519537
0.12358536374267555
0.13896354810123282
0.1545582424708418
0.17047267811606864
0.18677277518153312
0.20348059195975293
0.22057206766267531
0.23797927965014545
0.25559699416206233
0.27329286932291597
0.2909203116775356
0.30833272777075016
0.32539777572704986
0.3420102217863337
0.35810214330844675
0.37364947950533633
0.3886742886695201
0.40324249094561787
0.4174573175981957
0.43144910800722824
0.4453624531323516
0.4593419439332015
0.47351791978975283
0.4879936119665718
0.5028349406082778
0.5180639640073885
0.5336566213758516
0.5495449900735122
0.5656238363402689
0.581760818300612
0.5978093424993709
0.6136228154813741
0.6290688953711121
0.6440423484084838
0.6584752519533343
0.672343545217611
0.6856692864938315
0.6985183959266156
0.7109941047805293
0.7232267524355473
0.7353609298513056
0.7475412279874403
0.7598979862239259
0.7725344358253285
0.7855164969362681
0.7988662278492621
0.8125595677762578
0.8265285940771006
0.840668072991689
0.8548456626445137
0.8689147695804036
0.8827288003441874
0.896155413060356
0.9090893739688073
0.9214627604293871
0.9332515116540429
0.9444776859352919
0.9552072034177543
0.9655432953659958
0.9756163011599912
0.9855708117593769
0.9955514181237879
1.0056884596331999
1.0160851675521785
1.0268074620253431
1.0378774013452123
1.0492709247237326
1.0609201095207494
1.0727197219761617
1.0845374202144598
1.0962266107804723
1.1076407002190292
1.1186473466546196
1.1291413163271427
1.1390546865964444
1.1483633966744708
1.1570895048537406
1.1652989312788729
1.1730949072144345
1.1806077720403994
1.1879821167164035
1.1953625322020833
1.2028793578774133
1.2106358250069595
1.2186978537353417
1.227087502355078
1.2357807100781149
1.2447095542642979
1.2537688011535257
1.2628261088702892
1.271734883959417
1.2803485329657378
1.2885347140137422
1.2961881933433295
1.3032410483143442
1.309669218138734
1.3154947611090158
1.3207835973698103
1.3256389581856836
1.3301911829366095
1.3345848625822248
1.3389645880821652
1.3434606988164055
1.3481764260495113
1.353177689926103
1.3584865487386975
1.364078941699243
1.3698869461675842
1.3758053283836196
1.3817017464718402
1.387429606977075
1.3928423164441528
1.3978075329975634
1.4022200228772057
1.406011863442926
1.4091589939066702
1.4116834725609568
1.4136512195504056
1.415165466139582
1.4163565517084615
1.4173690672166797
1.418347603623872
1.4194225003100145
1.420696988539672
1.4222369884574648
1.4240645583559106
1.4261556374469566
1.4284423030904476
1.4308193215262832
1.433154350878953
1.4353007976932863
1.437112068514112
1.4384558214659209
1.4392268227886111
1.4393571498420288
1.4388651203153913
1.4378165828474048
1.4362795753860642
1.4343594469993095
1.4321886548704912
1.4299139077626195
1.4276819144387052
1.4256251320820976
1.4238489097607383
1.422421285422621
1.421366435163639
1.420662415999114
1.4202434230922656
1.4200063404863683
1.4198209441092864
1.419542758309224
1.4190273074343855
1.418144367412635
1.416790822287247
1.4149008672214407
1.4124525592305388
1.4094700744104336
1.40602145070912
1.4022120371945377
1.3981742910500379
1.39405492103863
1.3900006359233255
1.3861438928874734
1.3825900409990153
1.379407118205945
1.3766193006041556
1.3742046452089687
1.3720973471836044
1.3701942905713367
1.3683652513000306
1.3664657537178895
1.3643513221731178
1.3618917325935795
1.35898386902255
1.355561926623248
1.3516039624109955
1.3471341524816858
1.3422205347833132
1.336968458383818
1.3315103804665502
1.325993009794521
1.3205630551307401
1.3153529736585583
1.3104681144459152
1.305976515440806
1.3019023527391234
1.298223683356189
1.294874702455223
1.2917522940794994
1.2887262341568826
1.285652047035577
1.2823852570637864
1.278795640169375
1.2747800803956175
1.270272772905734
1.2652517747150454
1.259741261919445
1.2538092724669276
1.2475611554254338
1.2411293679783129
1.2346606188885756
1.2283016169192331
1.2221848192536349
1.2164155749597214
1.2110619219854877
1.206148036426826
1.2016519752990584
1.1975079337654047
1.1936127958691392
